x,y,z,intensity,volume,csv_path
8.10027,13.2894,6.75326,77600000,404.699,Q7.13/R_1qdHCwPCdNvs9xi_nuclei2.csv
7.46699,4.56251,6.94867,32700000,212.56,Q7.13/R_1qdHCwPCdNvs9xi_nuclei2.csv
23.7032007586927,9.43914236645176,4.13324620055946,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
5.8840719089717,9.531482657248,5.4104211609774,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
14.3559996789446,24.5922434300391,8.77162687525538,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
23.1369798345791,26.9461416132337,9.59666628726082,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
25.9989124225083,8.56745779685265,13.0922556032427,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
17.7064390278953,17.1033686109825,4.73487313778402,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
8.71355359012597,13.8769098740362,6.64110480058381,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
7.96295797391546,4.73738943692946,6.83660811259616,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
23.8098671182578,21.1930797417068,8.76629906305394,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
16.1296177021034,13.6442959030066,11.0507519969622,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
12.7739972719365,7.9954643045415,4.58248240596747,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
24.9371799273554,16.1921041172054,6.28055843022666,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
6.29900617591479,15.4050100240509,8.0737433430682,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
19.2304766913216,24.2257148898607,11.5574062748809,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
25.3006459904044,9.55145819054147,11.4378962972409,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
19.7538567635679,14.0811156376658,5.39092018370563,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
6.2232948810249,9.98065871038009,7.5827866078406,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
12.5897093665566,18.9671812368658,8.54649554688282,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
6.87355296043231,15.9270599101089,13.378957851619,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
21.2081769883805,14.6805315911515,13.4034277245811,,,Q7.13/R_6E6PxT3N1gr93yh_nuclei.csv
17.18280139,16.47258213,4.329668864,80295869,654.6270496,Q7.13/R_2ydugxPVoGtDEo4_nuclei2.csv
8.220858377,13.58761901,6.463173926,113167915,767.2870016,Q7.13/R_2ydugxPVoGtDEo4_nuclei2.csv
7.582931062,4.317965948,6.847658528,65609812,567.5035584,Q7.13/R_2ydugxPVoGtDEo4_nuclei2.csv
23.22116237,20.66301492,9.077851316,103880818,814.9833536,Q7.13/R_2ydugxPVoGtDEo4_nuclei2.csv
15.69191029,12.89517452,12.61159,79066299,674.898768,Q7.13/R_2ydugxPVoGtDEo4_nuclei2.csv
22.96,20.42,8.87,71499696,417.89,Q7.13/R_1ePOgKBqC8pSpzT_nuclei2.csv
16.84,16.57,5.12,53001300,329.5,Q7.13/R_1ePOgKBqC8pSpzT_nuclei2.csv
15.53,13.05,11.12,60792300,366.79,Q7.13/R_1ePOgKBqC8pSpzT_nuclei2.csv
8.28,13.3,6.8,87290200,476.59,Q7.13/R_1ePOgKBqC8pSpzT_nuclei2.csv
7.62,4.63,6.95,40330200,271.01,Q7.13/R_1ePOgKBqC8pSpzT_nuclei2.csv
7.65690770205041,12.2829379930498,4.70419646310862,13489306,618.163126285514,Q8.13/R_31bjqd6Mm8wBxN5_nuclei3.csv
15.565519852637,23.9750307052577,6.06419867997969,12750349,579.665499058128,Q8.13/R_31bjqd6Mm8wBxN5_nuclei3.csv
14.7469829925485,5.9586284408271,8.1399151691037,11147252,549.291674359215,Q8.13/R_31bjqd6Mm8wBxN5_nuclei3.csv
8.99276457959815,24.3682230820242,11.6093839077849,11581478,539.880325769625,Q8.13/R_31bjqd6Mm8wBxN5_nuclei3.csv
23.3903943892154,18.3769750988374,11.625066275204,15756773,710.020340988603,Q8.13/R_31bjqd6Mm8wBxN5_nuclei3.csv
97.26067998,62.37384962,23.18088655,204.3551995,612.1616128,Q8.13/R_0638fJAPpmzLtu1_nuclei3.csv
192.1909653,100.126886,43.37438648,360.8711527,1082.667213,Q8.13/R_0638fJAPpmzLtu1_nuclei3.csv
49.18049978,116.6916803,40.0515147,158.2965896,496.1896704,Q8.13/R_0638fJAPpmzLtu1_nuclei3.csv
148.1106534,184.7116219,57.34590922,233.9649347,680.7754752,Q8.13/R_0638fJAPpmzLtu1_nuclei3.csv
12.343,7.51,4.8,10812293,455.675,Q8.13/R_2c14tLfUPR1Vnua_nuclei3.csv
5.884,14.892,8.4,8949765,408.327,Q8.13/R_2c14tLfUPR1Vnua_nuclei3.csv
24.239,15.616,6,9839620,413.48,Q8.13/R_2c14tLfUPR1Vnua_nuclei3.csv
18.475,23.526,11.9,12697948,522.48,Q8.13/R_2c14tLfUPR1Vnua_nuclei3.csv
24.447,8.946,11.865,9103467,389.296,Q8.13/R_2c14tLfUPR1Vnua_nuclei3.csv
99.14,61.2,22.7,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
48.51,119.91,41.26,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
149.07,187.99,57.99,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
193.66,125.49,30.01,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
196.87,72.87,58.78,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
,,,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
,,,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
,,,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
,,,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
,,,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
,,,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
,,,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
,,,,,Q8.13/R_3RxOa8kaiyul4bG_nuclei3.csv
18.53255099,23.42297737,11.61299896,,,Q8.13/R_1GUZ4XruXifzoPp_nuclei3.csv
23.7398789,15.65387224,6.220100403,,,Q8.13/R_1GUZ4XruXifzoPp_nuclei3.csv
24.09905538,9.091883307,11.65832825,,,Q8.13/R_1GUZ4XruXifzoPp_nuclei3.csv
12.25177038,7.87076157,4.516840363,,,Q8.13/R_1GUZ4XruXifzoPp_nuclei3.csv
5.978846656,14.64747892,8.347180176,,,Q8.13/R_1GUZ4XruXifzoPp_nuclei3.csv
18.4,23.5,11.9,9810000,374,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
24.5,15.6,5.97,7100000,278,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
24.5,8.85,11.8,6760000,267,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
5.96,15,8.27,6460000,272,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
12.4,7.48,4.66,8300000,327,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
,,,,,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
,,,,,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
,,,,,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
,,,,,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
,,,,,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
,,,,,Q8.13/R_tY87q7yGKRqww5X_nuclei3.csv
1.92996354387452,3.10168206867317,1.1954217888936,10907840,464.2813952,Q8.13/R_3lAJ9xY4kGlL99f_nuclei3.csv
5.85332132132132,4.64106306306306,2.92522522522523,12672000,524.3092992,Q8.13/R_3lAJ9xY4kGlL99f_nuclei3.csv
2.27337818773738,6.07875854584916,2.93098209441129,8583296,362.7259904,Q8.13/R_3lAJ9xY4kGlL99f_nuclei3.csv
3.68428583877996,1.50377690631808,2.02065359477124,9670336,451.685376,Q8.13/R_3lAJ9xY4kGlL99f_nuclei3.csv
3.96606334056399,5.9237032537961,1.54013015184382,10546816,453.653504,Q8.13/R_3lAJ9xY4kGlL99f_nuclei3.csv
12.305,7.619,4.868,36287.73,526.26,Q8.13/R_1lxxm7Riv8MvNVz_nuclei3.csv
24.187,15.516,5.6,32567.52,467.293,Q8.13/R_1lxxm7Riv8MvNVz_nuclei3.csv
5.961,14.79,8.166,29744,472.112,Q8.13/R_1lxxm7Riv8MvNVz_nuclei3.csv
18.435,23.362,11.943,39909.38,558.642,Q8.13/R_1lxxm7Riv8MvNVz_nuclei3.csv
24.395,8.959,12.121,28674.57,418.088,Q8.13/R_1lxxm7Riv8MvNVz_nuclei3.csv
12.32132908,7.592243143,4.772739549,6841699,278.8548199,Q8.13/R_2DNRFrAvCDUX1EL_nuclei3.csv
24.18577022,15.547143,6.146232244,5291677,217.3469199,Q8.13/R_2DNRFrAvCDUX1EL_nuclei3.csv
5.880724032,14.83189158,8.40658848,4479698,196.0380377,Q8.13/R_2DNRFrAvCDUX1EL_nuclei3.csv
18.33881097,23.42311387,11.96208902,6593097,259.1369764,Q8.13/R_2DNRFrAvCDUX1EL_nuclei3.csv
24.27732273,8.957924181,11.88834284,4848692,196.2311696,Q8.13/R_2DNRFrAvCDUX1EL_nuclei3.csv
18.51,23.34,11.68,10798400,419.9,Q8.13/R_3j9w1bGwWGd8yOC_nuclei3.csv
24.34,9.26,11.51,7467870,298.75,Q8.13/R_3j9w1bGwWGd8yOC_nuclei3.csv
24.03,15.6,6.42,8768590,354.82,Q8.13/R_3j9w1bGwWGd8yOC_nuclei3.csv
6.12,14.89,8.17,6326260,264.1,Q8.13/R_3j9w1bGwWGd8yOC_nuclei3.csv
12.32,7.72,4.67,9056810,362.01,Q8.13/R_3j9w1bGwWGd8yOC_nuclei3.csv
12.50750115,7.890032574,5.2394,20976551,1233.018191,Q8.13/R_cHLBH1bftzVtPDH_nuclei3.csv
23.55669143,15.3601152,6.8922,18736935,1019.187497,Q8.13/R_cHLBH1bftzVtPDH_nuclei3.csv
6.080236466,14.88643344,7.8972,17322629,1081.952287,Q8.13/R_cHLBH1bftzVtPDH_nuclei3.csv
24.82966472,8.552147062,10.8852,14311530,801.1722795,Q8.13/R_cHLBH1bftzVtPDH_nuclei3.csv
18.49537834,23.3167554,11.1426,23079093,1296.362376,Q8.13/R_cHLBH1bftzVtPDH_nuclei3.csv
24.65347864,8.737234148,11.62003343,13503711,693.0947264,Q8.13/R_eRvCx60GZHVIflf_nuclei3.csv
12.0841845,7.475664808,4.555291961,15497222,765.3619264,Q8.13/R_eRvCx60GZHVIflf_nuclei3.csv
18.46308829,23.58384185,11.60582749,18505625,913.1283616,Q8.13/R_eRvCx60GZHVIflf_nuclei3.csv
5.864675817,14.84133879,8.082667688,13441784,723.4654016,Q8.13/R_eRvCx60GZHVIflf_nuclei3.csv
24.30266461,15.62840052,6.124286197,14539901,709.44864,Q8.13/R_eRvCx60GZHVIflf_nuclei3.csv
11.995279941509,7.39592840471303,4.69792609881612,15778140.4842529,409.66272,Q8.13/R_3kpixa7Fm6wlFk2_nuclei3.csv
23.2943102800298,15.1271284485999,6.02670522093282,14479706.4051056,375.49152,Q8.13/R_3kpixa7Fm6wlFk2_nuclei3.csv
5.8321398415966,14.4030155961062,8.13028331181745,12699756.6240845,330.17472,Q8.13/R_3kpixa7Fm6wlFk2_nuclei3.csv
23.6234579413161,8.73496412518496,11.6090566459142,13038589.3162537,309.47616,Q8.13/R_3kpixa7Fm6wlFk2_nuclei3.csv
17.895828504307,22.6697572435395,11.665430696946,18084445.4754639,441.3312,Q8.13/R_3kpixa7Fm6wlFk2_nuclei3.csv
12.38651744,7.898469079,4.06717418,10211599,434.9052,Q8.13/R_3kaX79RV1ul5JuI_nuclei3.csv
23.98251345,15.43451247,5.605178099,10432044,454.9932,Q8.13/R_3kaX79RV1ul5JuI_nuclei3.csv
5.897695504,14.82011186,8.452686923,8428090.998,384.4248,Q8.13/R_3kaX79RV1ul5JuI_nuclei3.csv
18.25756078,23.19235455,12.09683825,12422740,520.8248,Q8.13/R_3kaX79RV1ul5JuI_nuclei3.csv
23.97146621,9.15807748,11.77883336,7950443.998,335.4448,Q8.13/R_3kaX79RV1ul5JuI_nuclei3.csv
27.2581,17.6688,15.968,7448370,580.678,Q8.13/R_2rCMx6wAGE7bFJh_nuclei3.csv
27.6865,10.2691,21.3429,6625430,522.021,Q8.13/R_2rCMx6wAGE7bFJh_nuclei3.csv
6.76801,16.7882,17.9282,6064090,518.261,Q8.13/R_2rCMx6wAGE7bFJh_nuclei3.csv
20.9204,26.532,21.442,9394010,711.555,Q8.13/R_2rCMx6wAGE7bFJh_nuclei3.csv
13.8733,8.59591,14.3987,7784190,603.441,Q8.13/R_2rCMx6wAGE7bFJh_nuclei3.csv
18.4967,23.4889,11.7647,13300000,552.785,Q8.13/R_1qdHCwPCdNvs9xi_nuclei3.csv
24.1518,15.6218,6.229,10500000,446.693,Q8.13/R_1qdHCwPCdNvs9xi_nuclei3.csv
24.5077,9.04907,11.6734,9470000,405.584,Q8.13/R_1qdHCwPCdNvs9xi_nuclei3.csv
5.96631,14.8645,8.23863,8880000,401.351,Q8.13/R_1qdHCwPCdNvs9xi_nuclei3.csv
12.2672,7.58013,4.67142,11100000,468.149,Q8.13/R_1qdHCwPCdNvs9xi_nuclei3.csv
23.7032007586927,9.43914236645176,4.13324620055946,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
5.8840719089717,9.531482657248,5.4104211609774,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
14.3559996789446,24.5922434300391,8.77162687525538,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
23.1369798345791,26.9461416132337,9.59666628726082,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
25.9989124225083,8.56745779685265,13.0922556032427,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
17.7064390278953,17.1033686109825,4.73487313778402,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
8.71355359012597,13.8769098740362,6.64110480058381,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
7.96295797391546,4.73738943692946,6.83660811259616,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
23.8098671182578,21.1930797417068,8.76629906305394,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
16.1296177021034,13.6442959030066,11.0507519969622,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
12.7739972719365,7.9954643045415,4.58248240596747,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
24.9371799273554,16.1921041172054,6.28055843022666,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
6.29900617591479,15.4050100240509,8.0737433430682,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
19.2304766913216,24.2257148898607,11.5574062748809,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
25.3006459904044,9.55145819054147,11.4378962972409,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
19.7538567635679,14.0811156376658,5.39092018370563,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
6.2232948810249,9.98065871038009,7.5827866078406,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
12.5897093665566,18.9671812368658,8.54649554688282,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
6.87355296043231,15.9270599101089,13.378957851619,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
21.2081769883805,14.6805315911515,13.4034277245811,,,Q8.13/R_6E6PxT3N1gr93yh_nuclei.csv
12.41100591,7.690860257,4.837559517,15673052,780.8455584,Q8.13/R_2ydugxPVoGtDEo4_nuclei3.csv
24.22948515,15.72211534,5.936727162,14977036,745.7329248,Q8.13/R_2ydugxPVoGtDEo4_nuclei3.csv
6.108185331,14.98202879,8.366591842,12470369,647.990768,Q8.13/R_2ydugxPVoGtDEo4_nuclei3.csv
18.59451759,23.59530688,12.79363104,18843314,991.5644128,Q8.13/R_2ydugxPVoGtDEo4_nuclei3.csv
24.56987033,9.011233516,12.42183907,13685245,719.1262944,Q8.13/R_2ydugxPVoGtDEo4_nuclei3.csv
18.51,23.41,11.72,11566700,458.53,Q8.13/R_1ePOgKBqC8pSpzT_nuclei3.csv
24.1,15.6,6.39,9179080,374.25,Q8.13/R_1ePOgKBqC8pSpzT_nuclei3.csv
24.42,9.16,11.57,7978550,323.66,Q8.13/R_1ePOgKBqC8pSpzT_nuclei3.csv
6.04,14.87,8.2,7057260,300.99,Q8.13/R_1ePOgKBqC8pSpzT_nuclei3.csv
12.28,7.65,4.66,9502710,384.32,Q8.13/R_1ePOgKBqC8pSpzT_nuclei3.csv
20.5295,14.1534,13.6027,10720300,436.6,Q9.13/R_1M6DoAmYEY3Jrvm_nuclei4.csv
19.0724,13.5221,5.55571,11421200,469.127,Q9.13/R_1M6DoAmYEY3Jrvm_nuclei4.csv
12.1537,18.4092,8.66912,14524400,554.228,Q9.13/R_1M6DoAmYEY3Jrvm_nuclei4.csv
6.54992,15.6435,13.6595,6894500,296.529,Q9.13/R_1M6DoAmYEY3Jrvm_nuclei4.csv
5.98614,9.66413,7.87699,11887900,477.804,Q9.13/R_1M6DoAmYEY3Jrvm_nuclei4.csv
13.4134760954248,19.0482329743869,5.14461421185205,12949959,554.969139371568,Q9.13/R_31bjqd6Mm8wBxN5_nuclei4.csv
9.30665158306158,5.84966000275031,7.41405410590944,13470518,575.202006046257,Q9.13/R_31bjqd6Mm8wBxN5_nuclei4.csv
18.6538002267138,12.0201717971183,8.48632499444192,14912663,579.132087118522,Q9.13/R_31bjqd6Mm8wBxN5_nuclei4.csv
13.9708452395436,20.5601922852441,13.5062817971869,12747917,542.912190184969,Q9.13/R_31bjqd6Mm8wBxN5_nuclei4.csv
15.3165894416405,6.37648071619128,13.8104986604698,9069246,414.228092548085,Q9.13/R_31bjqd6Mm8wBxN5_nuclei4.csv
155.0987743,105.9332032,24.85004695,174.2010071,497.7641728,Q9.13/R_0638fJAPpmzLtu1_nuclei4.csv
47.54417539,76.00065445,37.86821008,211.4986343,601.4599168,Q9.13/R_0638fJAPpmzLtu1_nuclei4.csv
85.62668095,132.5893265,50.68972439,478.265278,1366.594278,Q9.13/R_0638fJAPpmzLtu1_nuclei4.csv
163.7027737,113.0527092,67.74891725,189.2928969,533.9531264,Q9.13/R_0638fJAPpmzLtu1_nuclei4.csv
19.286,13.296,5.4,11778240,497.054,Q9.13/R_2c14tLfUPR1Vnua_nuclei4.csv
20.873,14.079,13.8,11693103,489.97,Q9.13/R_2c14tLfUPR1Vnua_nuclei4.csv
5.873,9.279,7.6,12269466,506.659,Q9.13/R_2c14tLfUPR1Vnua_nuclei4.csv
6.258,15.629,14.2,7935361,356.04,Q9.13/R_2c14tLfUPR1Vnua_nuclei4.csv
12.004,18.932,8.6,13100037,491.423,Q9.13/R_2c14tLfUPR1Vnua_nuclei4.csv
97.29,151.21,42.97,,,Q9.13/R_3RxOa8kaiyul4bG_nuclei4.csv
47.28,76.53,37.82,,,Q9.13/R_3RxOa8kaiyul4bG_nuclei4.csv
52.85,125.5,69.68,,,Q9.13/R_3RxOa8kaiyul4bG_nuclei4.csv
153.89,108.86,25.79,,,Q9.13/R_3RxOa8kaiyul4bG_nuclei4.csv
165.2968616,113.8054826,67.87821264,,,Q9.13/R_3RxOa8kaiyul4bG_nuclei4.csv
12.51993425,18.14587634,8.595209503,,,Q9.13/R_1GUZ4XruXifzoPp_nuclei4.csv
6.741044436,15.55686825,13.44129333,,,Q9.13/R_1GUZ4XruXifzoPp_nuclei4.csv
20.27944638,13.91591054,13.32151642,,,Q9.13/R_1GUZ4XruXifzoPp_nuclei4.csv
18.62906097,13.62563063,5.546531677,,,Q9.13/R_1GUZ4XruXifzoPp_nuclei4.csv
5.978049443,9.555788427,7.394584656,,,Q9.13/R_1GUZ4XruXifzoPp_nuclei4.csv
20.9,14.3,14.2,7330000,281,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
12,19.3,8.59,8860000,307,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
19.4,13.5,5.18,6920000,267,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
6.32,16,14.2,4100000,168,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
5.79,9.29,7.69,8420000,319,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
,,,,,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
,,,,,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
,,,,,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
,,,,,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
,,,,,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
,,,,,Q9.13/R_tY87q7yGKRqww5X_nuclei4.csv
2.34286554258539,1.41187375702551,1.79740596627756,11160512,455.2280064,Q9.13/R_3lAJ9xY4kGlL99f_nuclei4.csv
3.30816266775112,4.78179097193981,1.24676697844652,11486464,483.9626752,Q9.13/R_3lAJ9xY4kGlL99f_nuclei4.csv
4.67682439212659,2.98868236202238,2.04824392126592,13460672,509.9419648,Q9.13/R_3lAJ9xY4kGlL99f_nuclei4.csv
3.47998305802626,5.16283269800932,3.35493434985176,11220096,464.6750208,Q9.13/R_3lAJ9xY4kGlL99f_nuclei4.csv
3.86850338013521,1.56454082163287,3.39469578783151,8440832,378.4710144,Q9.13/R_3lAJ9xY4kGlL99f_nuclei4.csv
19.074,13.335,4.825,34099.61,461.579,Q9.13/R_1lxxm7Riv8MvNVz_nuclei4.csv
5.794,9.274,7.349,33617.46,440.515,Q9.13/R_1lxxm7Riv8MvNVz_nuclei4.csv
12.001,18.787,8.466,36215.23,433.544,Q9.13/R_1lxxm7Riv8MvNVz_nuclei4.csv
20.588,14.009,13.699,33677.44,449.458,Q9.13/R_1lxxm7Riv8MvNVz_nuclei4.csv
6.335,15.361,14.029,23260.04,337.19,Q9.13/R_1lxxm7Riv8MvNVz_nuclei4.csv
5.76088327,9.301795326,7.798263294,5222070,200.4647426,Q9.13/R_2DNRFrAvCDUX1EL_nuclei4.csv
11.82959059,18.83395818,8.753879901,5776423,201.467189,Q9.13/R_2DNRFrAvCDUX1EL_nuclei4.csv
6.3754985,15.47436675,14.02005155,3368467,141.059834,Q9.13/R_2DNRFrAvCDUX1EL_nuclei4.csv
19.10280416,13.35360063,5.231025037,4905464,193.2514208,Q9.13/R_2DNRFrAvCDUX1EL_nuclei4.csv
20.63271599,14.14663291,13.93381213,4869947,187.782417,Q9.13/R_2DNRFrAvCDUX1EL_nuclei4.csv
20.34,14.13,13.33,10326100,400.9,Q9.13/R_3j9w1bGwWGd8yOC_nuclei4.csv
6.72,15.37,13.45,6443490,267.59,Q9.13/R_3j9w1bGwWGd8yOC_nuclei4.csv
6.03,9.66,7.75,10557300,410.82,Q9.13/R_3j9w1bGwWGd8yOC_nuclei4.csv
18.83,13.71,5.44,10346800,414.24,Q9.13/R_3j9w1bGwWGd8yOC_nuclei4.csv
12.04,18.28,8.78,13692600,510.25,Q9.13/R_3j9w1bGwWGd8yOC_nuclei4.csv
17.66142112,11.72962805,6.5112,20966632,1130.048252,Q9.13/R_cHLBH1bftzVtPDH_nuclei4.csv
12.14301629,20.52319681,8.529,17735806,905.4726823,Q9.13/R_cHLBH1bftzVtPDH_nuclei4.csv
6.308410924,8.910813044,7.9258,21394233,1155.474215,Q9.13/R_cHLBH1bftzVtPDH_nuclei4.csv
6.040247128,15.91885167,12.2452,16817208,919.4394881,Q9.13/R_cHLBH1bftzVtPDH_nuclei4.csv
21.25810923,15.16982537,12.1062,22981766,1278.22944,Q9.13/R_cHLBH1bftzVtPDH_nuclei4.csv
5.802785708,9.403607871,7.919269831,17924387,859.9304768,Q9.13/R_eRvCx60GZHVIflf_nuclei4.csv
6.274344661,15.68642375,13.51602873,9748903,475.9886816,Q9.13/R_eRvCx60GZHVIflf_nuclei4.csv
19.10062514,13.33530551,5.402924104,15915715,748.5129056,Q9.13/R_eRvCx60GZHVIflf_nuclei4.csv
12.02225648,18.89968803,8.684658279,19715735,870.4415104,Q9.13/R_eRvCx60GZHVIflf_nuclei4.csv
20.99777807,14.1559658,13.6261393,15900768,771.1925056,Q9.13/R_eRvCx60GZHVIflf_nuclei4.csv
18.6000019078508,13.0316903558142,5.0133867531559,14307383.1833496,362.29248,Q9.13/R_3kpixa7Fm6wlFk2_nuclei4.csv
5.67099748017946,9.05319371888636,7.45634257267531,15931944.6954346,374.88384,Q9.13/R_3kpixa7Fm6wlFk2_nuclei4.csv
11.6545605769018,18.1897175216228,8.47422891735056,17527023.4754334,390.58848,Q9.13/R_3kpixa7Fm6wlFk2_nuclei4.csv
6.27441364605544,14.9981250888415,13.7397512437811,9817605.71136475,243.1296,Q9.13/R_3kpixa7Fm6wlFk2_nuclei4.csv
20.0170313127732,13.6129750679428,13.5904935208161,14774331.3859177,365.6016,Q9.13/R_3kpixa7Fm6wlFk2_nuclei4.csv
22.7742,26.066,9.76324,2341570,233.747,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
13.5853,23.5458,8.85112,1901150,205.266,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
25.0534,8.20812,13.4446,2919300,278.492,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
22.8168,9.06264,4.10517,1082750,117.276,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
5.71924,9.17964,5.55743,2692880,269.752,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
,,,,,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
,,,,,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
,,,,,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
,,,,,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
,,,,,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
,,,,,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
,,,,,Q9.13/R_24Nwgngl83ucQ8B_nuclei4.csv
18.76640357,13.59727006,5.038496525,12569953,537.0812,Q9.13/R_3kaX79RV1ul5JuI_nuclei4.csv
6.004836549,9.56468681,7.207577964,10253482,408.7536,Q9.13/R_3kaX79RV1ul5JuI_nuclei4.csv
12.15236306,18.22616732,8.570020764,13943821,531.5012,Q9.13/R_3kaX79RV1ul5JuI_nuclei4.csv
20.37891955,14.11141066,13.68132844,11263557,469.3276,Q9.13/R_3kaX79RV1ul5JuI_nuclei4.csv
6.468983653,15.21284803,13.91181298,8199699.998,368.652,Q9.13/R_3kaX79RV1ul5JuI_nuclei4.csv
21.6496,15.2344,23.1471,8433100,626.938,Q9.13/R_2rCMx6wAGE7bFJh_nuclei4.csv
7.28793,17.7181,31.4745,5220220,419.356,Q9.13/R_2rCMx6wAGE7bFJh_nuclei4.csv
23.343,15.9827,31.3665,7976520,590.929,Q9.13/R_2rCMx6wAGE7bFJh_nuclei4.csv
13.7278,20.9929,26.3312,10662800,708.598,Q9.13/R_2rCMx6wAGE7bFJh_nuclei4.csv
6.6987,10.8005,25.4992,8872170,649.702,Q9.13/R_2rCMx6wAGE7bFJh_nuclei4.csv
,,,,,Q9.13/R_2rCMx6wAGE7bFJh_nuclei4.csv
,,,,,Q9.13/R_2rCMx6wAGE7bFJh_nuclei4.csv
